id,name,code,slug,slug2,state_id:id,country_id:id,type
2728,Xã Bình Châu,26656,xa_binh_chau,xa,base.state_vn_VN-SG,base.vn,1
2729,Phường Thới Hòa,25846,phuong_thoi_hoa,ph,base.state_vn_VN-SG,base.vn,0
2730,Xã Thạnh An,27676,xa_thanh_an,xa,base.state_vn_VN-SG,base.vn,1
2731,Xã Hưng Điền,27727,xa_hung_dien,xa,base.state_vn_VN-37,base.vn,1
2732,Xã Vĩnh Thạnh,27736,xa_vinh_thanh,xa,base.state_vn_VN-37,base.vn,1
2733,Xã Tân Hưng,27721,xa_tan_hung,xa,base.state_vn_VN-37,base.vn,1
2734,Xã Vĩnh Châu,27748,xa_vinh_chau,xa,base.state_vn_VN-37,base.vn,1
2735,Xã Tuyên Bình,27775,xa_tuyen_binh,xa,base.state_vn_VN-37,base.vn,1
2736,Xã Vĩnh Hưng,27757,xa_vinh_hung,xa,base.state_vn_VN-37,base.vn,1
2737,Xã Khánh Hưng,27763,xa_khanh_hung,xa,base.state_vn_VN-37,base.vn,1
2738,Xã Tuyên Thạnh,27817,xa_tuyen_thanh,xa,base.state_vn_VN-37,base.vn,1
2739,Xã Bình Hiệp,27793,xa_binh_hiep,xa,base.state_vn_VN-37,base.vn,1
2740,Phường Kiến Tường,27787,phuong_kien_tuong,ph,base.state_vn_VN-37,base.vn,0
2741,Xã Bình Hoà,27811,xa_binh_hoa,xa,base.state_vn_VN-37,base.vn,1
2742,Xã Mộc Hoá,27823,xa_moc_hoa,xa,base.state_vn_VN-37,base.vn,1
2743,Xã Hậu Thạnh,27841,xa_hau_thanh,xa,base.state_vn_VN-37,base.vn,1
2744,Xã Nhơn Hòa Lập,27838,xa_nhon_hoa_lap,xa,base.state_vn_VN-37,base.vn,1
2745,Xã Nhơn Ninh,27856,xa_nhon_ninh,xa,base.state_vn_VN-37,base.vn,1
2746,Xã Tân Thạnh,27826,xa_tan_thanh,xa,base.state_vn_VN-37,base.vn,1
2747,Xã Bình Thành,27868,xa_binh_thanh,xa,base.state_vn_VN-37,base.vn,1
2748,Xã Thạnh Phước,27877,xa_thanh_phuoc,xa,base.state_vn_VN-37,base.vn,1
2749,Xã Thạnh Hóa,27865,xa_thanh_hoa,xa,base.state_vn_VN-37,base.vn,1
2750,Xã Tân Tây,27889,xa_tan_tay,xa,base.state_vn_VN-37,base.vn,1
2751,Xã Thủ Thừa,28036,xa_thu_thua,xa,base.state_vn_VN-37,base.vn,1
2752,Xã Mỹ An,28066,xa_my_an,xa,base.state_vn_VN-37,base.vn,1
2753,Xã Mỹ Thạnh,28051,xa_my_thanh,xa,base.state_vn_VN-37,base.vn,1
2754,Xã Tân Long,28072,xa_tan_long,xa,base.state_vn_VN-37,base.vn,1
2755,Xã Mỹ Quý,27907,xa_my_quy,xa,base.state_vn_VN-37,base.vn,1
2756,Xã Đông Thành,27898,xa_dong_thanh,xa,base.state_vn_VN-37,base.vn,1
2757,Xã Đức Huệ,27925,xa_duc_hue,xa,base.state_vn_VN-37,base.vn,1
2758,Xã An Ninh,27943,xa_an_ninh,xa,base.state_vn_VN-37,base.vn,1
2759,Xã Hiệp Hoà,27952,xa_hiep_hoa,xa,base.state_vn_VN-37,base.vn,1
2760,Xã Hậu Nghĩa,27931,xa_hau_nghia,xa,base.state_vn_VN-37,base.vn,1
2761,Xã Hoà Khánh,27979,xa_hoa_khanh,xa,base.state_vn_VN-37,base.vn,1
2762,Xã Đức Lập,27964,xa_duc_lap,xa,base.state_vn_VN-37,base.vn,1
2763,Xã Mỹ Hạnh,27976,xa_my_hanh,xa,base.state_vn_VN-37,base.vn,1
2764,Xã Đức Hòa,27937,xa_duc_hoa,xa,base.state_vn_VN-37,base.vn,1
2765,Xã Thạnh Lợi,27994,xa_thanh_loi,xa,base.state_vn_VN-37,base.vn,1
2766,Xã Bình Đức,28015,xa_binh_duc,xa,base.state_vn_VN-37,base.vn,1
2767,Xã Lương Hoà,28003,xa_luong_hoa,xa,base.state_vn_VN-37,base.vn,1
2768,Xã Bến Lức,27991,xa_ben_luc,xa,base.state_vn_VN-37,base.vn,1
2769,Xã Mỹ Yên,28018,xa_my_yen,xa,base.state_vn_VN-37,base.vn,1
2770,Xã Long Cang,28126,xa_long_cang,xa,base.state_vn_VN-37,base.vn,1
2771,Xã Rạch Kiến,28114,xa_rach_kien,xa,base.state_vn_VN-37,base.vn,1
2772,Xã Mỹ Lệ,28132,xa_my_le,xa,base.state_vn_VN-37,base.vn,1
2773,Xã Tân Lân,28138,xa_tan_lan,xa,base.state_vn_VN-37,base.vn,1
2774,Xã Cần Đước,28108,xa_can_duoc,xa,base.state_vn_VN-37,base.vn,1
2775,Xã Long Hựu,28144,xa_long_huu,xa,base.state_vn_VN-37,base.vn,1
2776,Xã Phước Lý,28165,xa_phuoc_ly,xa,base.state_vn_VN-37,base.vn,1
2777,Xã Mỹ Lộc,28177,xa_my_loc,xa,base.state_vn_VN-37,base.vn,1
2778,Xã Cần Giuộc,28159,xa_can_giuoc,xa,base.state_vn_VN-37,base.vn,1
2779,Xã Phước Vĩnh Tây,28201,xa_phuoc_vinh_tay,xa,base.state_vn_VN-37,base.vn,1
2780,Xã Tân Tập,28207,xa_tan_tap,xa,base.state_vn_VN-37,base.vn,1
2781,Xã Vàm Cỏ,28093,xa_vam_co,xa,base.state_vn_VN-37,base.vn,1
2782,Xã Tân Trụ,28075,xa_tan_tru,xa,base.state_vn_VN-37,base.vn,1
2783,Xã Nhựt Tảo,28087,xa_nhut_tao,xa,base.state_vn_VN-37,base.vn,1
2784,Xã Thuận Mỹ,28225,xa_thuan_my,xa,base.state_vn_VN-37,base.vn,1
2785,Xã An Lục Long,28243,xa_an_luc_long,xa,base.state_vn_VN-37,base.vn,1
2786,Xã Tầm Vu,28210,xa_tam_vu,xa,base.state_vn_VN-37,base.vn,1
2787,Xã Vĩnh Công,28222,xa_vinh_cong,xa,base.state_vn_VN-37,base.vn,1
2788,Phường Long An,27694,phuong_long_an,ph,base.state_vn_VN-37,base.vn,0
2789,Phường Tân An,27712,phuong_tan_an,ph,base.state_vn_VN-37,base.vn,0
2790,Phường Khánh Hậu,27715,phuong_khanh_hau,ph,base.state_vn_VN-37,base.vn,0
2791,Phường Tân Ninh,25459,phuong_tan_ninh,ph,base.state_vn_VN-37,base.vn,0
2792,Phường Bình Minh,25480,phuong_binh_minh,ph,base.state_vn_VN-37,base.vn,0
2793,Phường Ninh Thạnh,25567,phuong_ninh_thanh,ph,base.state_vn_VN-37,base.vn,0
2794,Phường Long Hoa,25630,phuong_long_hoa,ph,base.state_vn_VN-37,base.vn,0
2795,Phường Hoà Thành,25645,phuong_hoa_thanh,ph,base.state_vn_VN-37,base.vn,0
2796,Phường Thanh Điền,25633,phuong_thanh_dien,ph,base.state_vn_VN-37,base.vn,0
2797,Phường Trảng Bàng,25708,phuong_trang_bang,ph,base.state_vn_VN-37,base.vn,0
2798,Phường An Tịnh,25732,phuong_an_tinh,ph,base.state_vn_VN-37,base.vn,0
2799,Phường Gò Dầu,25654,phuong_go_dau,ph,base.state_vn_VN-37,base.vn,0
2800,Phường Gia Lộc,25672,phuong_gia_loc,ph,base.state_vn_VN-37,base.vn,0
2801,Xã Hưng Thuận,25711,xa_hung_thuan,xa,base.state_vn_VN-37,base.vn,1
2802,Xã Phước Chỉ,25729,xa_phuoc_chi,xa,base.state_vn_VN-37,base.vn,1
2803,Xã Thạnh Đức,25657,xa_thanh_duc,xa,base.state_vn_VN-37,base.vn,1
2804,Xã Phước Thạnh,25663,xa_phuoc_thanh,xa,base.state_vn_VN-37,base.vn,1
2805,Xã Truông Mít,25666,xa_truong_mit,xa,base.state_vn_VN-37,base.vn,1
2806,Xã Lộc Ninh,25579,xa_loc_ninh,xa,base.state_vn_VN-37,base.vn,1
2807,Xã Cầu Khởi,25573,xa_cau_khoi,xa,base.state_vn_VN-37,base.vn,1
2808,Xã Dương Minh Châu,25552,xa_duong_minh_chau,xa,base.state_vn_VN-37,base.vn,1
2809,Xã Tân Đông,25522,xa_tan_dong,xa,base.state_vn_VN-37,base.vn,1
2810,Xã Tân Châu,25516,xa_tan_chau,xa,base.state_vn_VN-37,base.vn,1
2811,Xã Tân Phú,25549,xa_tan_phu,xa,base.state_vn_VN-37,base.vn,1
2812,Xã Tân Hội,25525,xa_tan_hoi,xa,base.state_vn_VN-37,base.vn,1
2813,Xã Tân Thành,25534,xa_tan_thanh,xa,base.state_vn_VN-37,base.vn,1
2814,Xã Tân Hòa,25531,xa_tan_hoa,xa,base.state_vn_VN-37,base.vn,1
2815,Xã Tân Lập,25489,xa_tan_lap,xa,base.state_vn_VN-37,base.vn,1
2816,Xã Tân Biên,25486,xa_tan_bien,xa,base.state_vn_VN-37,base.vn,1
2817,Xã Thạnh Bình,25498,xa_thanh_binh,xa,base.state_vn_VN-37,base.vn,1
2818,Xã Trà Vong,25510,xa_tra_vong,xa,base.state_vn_VN-37,base.vn,1
2819,Xã Phước Vinh,25591,xa_phuoc_vinh,xa,base.state_vn_VN-37,base.vn,1
2820,Xã Hoà Hội,25606,xa_hoa_hoi,xa,base.state_vn_VN-37,base.vn,1
2821,Xã Ninh Điền,25621,xa_ninh_dien,xa,base.state_vn_VN-37,base.vn,1
2822,Xã Châu Thành,25585,xa_chau_thanh,xa,base.state_vn_VN-37,base.vn,1
2823,Xã Hảo Đước,25588,xa_hao_duoc,xa,base.state_vn_VN-37,base.vn,1
2824,Xã Long Chữ,25684,xa_long_chu,xa,base.state_vn_VN-37,base.vn,1
2825,Xã Long Thuận,25702,xa_long_thuan,xa,base.state_vn_VN-37,base.vn,1
2826,Xã Bến Cầu,25681,xa_ben_cau,xa,base.state_vn_VN-37,base.vn,1
2827,Phường Mỹ Tho,28261,phuong_my_tho,ph,base.state_vn_VN-45,base.vn,0
2828,Phường Đạo Thạnh,28249,phuong_dao_thanh,ph,base.state_vn_VN-45,base.vn,0
2829,Phường Mỹ Phong,28273,phuong_my_phong,ph,base.state_vn_VN-45,base.vn,0
2830,Phường Thới Sơn,28270,phuong_thoi_son,ph,base.state_vn_VN-45,base.vn,0
2831,Phường Trung An,28285,phuong_trung_an,ph,base.state_vn_VN-45,base.vn,0
2832,Phường Gò Công,28306,phuong_go_cong,ph,base.state_vn_VN-45,base.vn,0
2833,Phường Long Thuận,28297,phuong_long_thuan,ph,base.state_vn_VN-45,base.vn,0
2834,Phường Sơn Qui,28729,phuong_son_qui,ph,base.state_vn_VN-45,base.vn,0
2835,Phường Bình Xuân,28315,phuong_binh_xuan,ph,base.state_vn_VN-45,base.vn,0
2836,Phường Mỹ Phước Tây,28435,phuong_my_phuoc_tay,ph,base.state_vn_VN-45,base.vn,0
2837,Phường Thanh Hòa,28436,phuong_thanh_hoa,ph,base.state_vn_VN-45,base.vn,0
2838,Phường Cai Lậy,28439,phuong_cai_lay,ph,base.state_vn_VN-45,base.vn,0
2839,Phường Nhị Quý,28477,phuong_nhi_quy,ph,base.state_vn_VN-45,base.vn,0
2840,Xã Tân Phú,28468,xa_tan_phu,xa,base.state_vn_VN-45,base.vn,1
2841,Xã Thanh Hưng,28426,xa_thanh_hung,xa,base.state_vn_VN-45,base.vn,1
2842,Xã An Hữu,28429,xa_an_huu,xa,base.state_vn_VN-45,base.vn,1
2843,Xã Mỹ Lợi,28414,xa_my_loi,xa,base.state_vn_VN-45,base.vn,1
2844,Xã Mỹ Đức Tây,28405,xa_my_duc_tay,xa,base.state_vn_VN-45,base.vn,1
2845,Xã Mỹ Thiện,28378,xa_my_thien,xa,base.state_vn_VN-45,base.vn,1
2846,Xã Hậu Mỹ,28366,xa_hau_my,xa,base.state_vn_VN-45,base.vn,1
2847,Xã Hội Cư,28393,xa_hoi_cu,xa,base.state_vn_VN-45,base.vn,1
2848,Xã Cái Bè,28360,xa_cai_be,xa,base.state_vn_VN-45,base.vn,1
2849,Xã Bình Phú,28471,xa_binh_phu,xa,base.state_vn_VN-45,base.vn,1
2850,Xã Hiệp Đức,28501,xa_hiep_duc,xa,base.state_vn_VN-45,base.vn,1
2851,Xã Ngũ Hiệp,28516,xa_ngu_hiep,xa,base.state_vn_VN-45,base.vn,1
2852,Xã Long Tiên,28504,xa_long_tien,xa,base.state_vn_VN-45,base.vn,1
2853,Xã Mỹ Thành,28456,xa_my_thanh,xa,base.state_vn_VN-45,base.vn,1
2854,Xã Thạnh Phú,28444,xa_thanh_phu,xa,base.state_vn_VN-45,base.vn,1
2855,Xã Tân Phước 1,28321,xa_tan_phuoc_1,xa,base.state_vn_VN-45,base.vn,1
2856,Xã Tân Phước 2,28327,xa_tan_phuoc_2,xa,base.state_vn_VN-45,base.vn,1
2857,Xã Tân Phước 3,28345,xa_tan_phuoc_3,xa,base.state_vn_VN-45,base.vn,1
2858,Xã Hưng Thạnh,28336,xa_hung_thanh,xa,base.state_vn_VN-45,base.vn,1
2859,Xã Tân Hương,28525,xa_tan_huong,xa,base.state_vn_VN-45,base.vn,1
2860,Xã Châu Thành,28519,xa_chau_thanh,xa,base.state_vn_VN-45,base.vn,1
2861,Xã Long Hưng,28537,xa_long_hung,xa,base.state_vn_VN-45,base.vn,1
2862,Xã Long Định,28543,xa_long_dinh,xa,base.state_vn_VN-45,base.vn,1
2863,Xã Vĩnh Kim,28576,xa_vinh_kim,xa,base.state_vn_VN-45,base.vn,1
2864,Xã Kim Sơn,28582,xa_kim_son,xa,base.state_vn_VN-45,base.vn,1
2865,Xã Bình Trưng,28564,xa_binh_trung,xa,base.state_vn_VN-45,base.vn,1
2866,Xã Mỹ Tịnh An,28603,xa_my_tinh_an,xa,base.state_vn_VN-45,base.vn,1
2867,Xã Lương Hòa Lạc,28615,xa_luong_hoa_lac,xa,base.state_vn_VN-45,base.vn,1
2868,Xã Tân Thuận Bình,28627,xa_tan_thuan_binh,xa,base.state_vn_VN-45,base.vn,1
2869,Xã Chợ Gạo,28594,xa_cho_gao,xa,base.state_vn_VN-45,base.vn,1
2870,Xã An Thạnh Thủy,28633,xa_an_thanh_thuy,xa,base.state_vn_VN-45,base.vn,1
2871,Xã Bình Ninh,28648,xa_binh_ninh,xa,base.state_vn_VN-45,base.vn,1
2872,Xã Vĩnh Bình,28651,xa_vinh_binh,xa,base.state_vn_VN-45,base.vn,1
2873,Xã Đồng Sơn,28660,xa_dong_son,xa,base.state_vn_VN-45,base.vn,1
2874,Xã Phú Thành,28663,xa_phu_thanh,xa,base.state_vn_VN-45,base.vn,1
2875,Xã Long Bình,28687,xa_long_binh,xa,base.state_vn_VN-45,base.vn,1
2876,Xã Vĩnh Hựu,28678,xa_vinh_huu,xa,base.state_vn_VN-45,base.vn,1
2877,Xã Gò Công Đông,28747,xa_go_cong_dong,xa,base.state_vn_VN-45,base.vn,1
2878,Xã Tân Điền,28738,xa_tan_dien,xa,base.state_vn_VN-45,base.vn,1
2879,Xã Tân Hòa,28702,xa_tan_hoa,xa,base.state_vn_VN-45,base.vn,1
2880,Xã Tân Đông,28723,xa_tan_dong,xa,base.state_vn_VN-45,base.vn,1
2881,Xã Gia Thuận,28720,xa_gia_thuan,xa,base.state_vn_VN-45,base.vn,1
2882,Xã Tân Thới,28693,xa_tan_thoi,xa,base.state_vn_VN-45,base.vn,1
2883,Xã Tân Phú Đông,28696,xa_tan_phu_dong,xa,base.state_vn_VN-45,base.vn,1
2884,Xã Tân Hồng,29926,xa_tan_hong,xa,base.state_vn_VN-45,base.vn,1
2885,Xã Tân Thành,29938,xa_tan_thanh,xa,base.state_vn_VN-45,base.vn,1
2886,Xã Tân Hộ Cơ,29929,xa_tan_ho_co,xa,base.state_vn_VN-45,base.vn,1
2887,Xã An Phước,29944,xa_an_phuoc,xa,base.state_vn_VN-45,base.vn,1
2888,Phường An Bình,29954,phuong_an_binh,ph,base.state_vn_VN-45,base.vn,0
2889,Phường Hồng Ngự,29955,phuong_hong_ngu,ph,base.state_vn_VN-45,base.vn,0
2890,Phường Thường Lạc,29978,phuong_thuong_lac,ph,base.state_vn_VN-45,base.vn,0
2891,Xã Thường Phước,29971,xa_thuong_phuoc,xa,base.state_vn_VN-45,base.vn,1
2892,Xã Long Khánh,29983,xa_long_khanh,xa,base.state_vn_VN-45,base.vn,1
2893,Xã Long Phú Thuận,29992,xa_long_phu_thuan,xa,base.state_vn_VN-45,base.vn,1
2894,Xã An Hòa,30019,xa_an_hoa,xa,base.state_vn_VN-45,base.vn,1
2895,Xã Tam Nông,30010,xa_tam_nong,xa,base.state_vn_VN-45,base.vn,1
2896,Xã Phú Thọ,30034,xa_phu_tho,xa,base.state_vn_VN-45,base.vn,1
2897,Xã Tràm Chim,30001,xa_tram_chim,xa,base.state_vn_VN-45,base.vn,1
2898,Xã Phú Cường,30025,xa_phu_cuong,xa,base.state_vn_VN-45,base.vn,1
2899,Xã An Long,30028,xa_an_long,xa,base.state_vn_VN-45,base.vn,1
2900,Xã Thanh Bình,30130,xa_thanh_binh,xa,base.state_vn_VN-45,base.vn,1
2901,Xã Tân Thạnh,30157,xa_tan_thanh,xa,base.state_vn_VN-45,base.vn,1
2902,Xã Bình Thành,30163,xa_binh_thanh,xa,base.state_vn_VN-45,base.vn,1
2903,Xã Tân Long,30154,xa_tan_long,xa,base.state_vn_VN-45,base.vn,1
2904,Xã Tháp Mười,30037,xa_thap_muoi,xa,base.state_vn_VN-45,base.vn,1
2905,Xã Thanh Mỹ,30073,xa_thanh_my,xa,base.state_vn_VN-45,base.vn,1
2906,Xã Mỹ Quí,30055,xa_my_qui,xa,base.state_vn_VN-45,base.vn,1
2907,Xã Đốc Binh Kiều,30061,xa_doc_binh_kieu,xa,base.state_vn_VN-45,base.vn,1
2908,Xã Trường Xuân,30046,xa_truong_xuan,xa,base.state_vn_VN-45,base.vn,1
2909,Xã Phương Thịnh,30043,xa_phuong_thinh,xa,base.state_vn_VN-45,base.vn,1
2910,Xã Phong Mỹ,30088,xa_phong_my,xa,base.state_vn_VN-45,base.vn,1
2911,Xã Ba Sao,30085,xa_ba_sao,xa,base.state_vn_VN-45,base.vn,1
2912,Xã Mỹ Thọ,30076,xa_my_tho,xa,base.state_vn_VN-45,base.vn,1
2913,Xã Bình Hàng Trung,30118,xa_binh_hang_trung,xa,base.state_vn_VN-45,base.vn,1
2914,Xã Mỹ Hiệp,30112,xa_my_hiep,xa,base.state_vn_VN-45,base.vn,1
2915,Phường Cao Lãnh,29869,phuong_cao_lanh,ph,base.state_vn_VN-45,base.vn,0
2916,Phường Mỹ Ngãi,29884,phuong_my_ngai,ph,base.state_vn_VN-45,base.vn,0
2917,Phường Mỹ Trà,29888,phuong_my_tra,ph,base.state_vn_VN-45,base.vn,0
2918,Xã Mỹ An Hưng,30178,xa_my_an_hung,xa,base.state_vn_VN-45,base.vn,1
2919,Xã Tân Khánh Trung,30184,xa_tan_khanh_trung,xa,base.state_vn_VN-45,base.vn,1
2920,Xã Lấp Vò,30169,xa_lap_vo,xa,base.state_vn_VN-45,base.vn,1
2921,Xã Lai Vung,30226,xa_lai_vung,xa,base.state_vn_VN-45,base.vn,1
2922,Xã Hòa Long,30208,xa_hoa_long,xa,base.state_vn_VN-45,base.vn,1
2923,Xã Phong Hòa,30235,xa_phong_hoa,xa,base.state_vn_VN-45,base.vn,1
2924,Phường Sa Đéc,29905,phuong_sa_dec,ph,base.state_vn_VN-45,base.vn,0
2925,Xã Tân Dương,30214,xa_tan_duong,xa,base.state_vn_VN-45,base.vn,1
2926,Xã Phú Hựu,30244,xa_phu_huu,xa,base.state_vn_VN-45,base.vn,1
2927,Xã Tân Nhuận Đông,30253,xa_tan_nhuan_dong,xa,base.state_vn_VN-45,base.vn,1
2928,Xã Tân Phú Trung,30259,xa_tan_phu_trung,xa,base.state_vn_VN-45,base.vn,1
2929,Xã Cái Nhum,29641,xa_cai_nhum,xa,base.state_vn_VN-49,base.vn,1
2930,Xã Tân Long Hội,29653,xa_tan_long_hoi,xa,base.state_vn_VN-49,base.vn,1
2931,Xã Nhơn Phú,29623,xa_nhon_phu,xa,base.state_vn_VN-49,base.vn,1
2932,Xã Bình Phước,29638,xa_binh_phuoc,xa,base.state_vn_VN-49,base.vn,1
2933,Xã An Bình,29584,xa_an_binh,xa,base.state_vn_VN-49,base.vn,1
2934,Xã Long Hồ,29602,xa_long_ho,xa,base.state_vn_VN-49,base.vn,1
2935,Xã Phú Quới,29611,xa_phu_quoi,xa,base.state_vn_VN-49,base.vn,1
2936,Phường Thanh Đức,29590,phuong_thanh_duc,ph,base.state_vn_VN-49,base.vn,1
2937,Phường Long Châu,29551,phuong_long_chau,ph,base.state_vn_VN-49,base.vn,1
2938,Phường Phước Hậu,29557,phuong_phuoc_hau,ph,base.state_vn_VN-49,base.vn,1
2939,Phường Tân Hạnh,29593,phuong_tan_hanh,ph,base.state_vn_VN-49,base.vn,0
2940,Phường Tân Ngãi,29566,phuong_tan_ngai,ph,base.state_vn_VN-49,base.vn,0
2941,Xã Quới Thiện,29677,xa_quoi_thien,xa,base.state_vn_VN-49,base.vn,1
2942,Xã Trung Thành,29659,xa_trung_thanh,xa,base.state_vn_VN-49,base.vn,1
2943,Xã Trung Ngãi,29698,xa_trung_ngai,xa,base.state_vn_VN-49,base.vn,1
2944,Xã Quới An,29668,xa_quoi_an,xa,base.state_vn_VN-49,base.vn,1
2945,Xã Trung Hiệp,29683,xa_trung_hiep,xa,base.state_vn_VN-49,base.vn,1
2946,Xã Hiếu Phụng,29701,xa_hieu_phung,xa,base.state_vn_VN-49,base.vn,1
2947,Xã Hiếu Thành,29713,xa_hieu_thanh,xa,base.state_vn_VN-49,base.vn,1
2948,Xã Lục Sỹ Thành,29857,xa_luc_sy_thanh,xa,base.state_vn_VN-49,base.vn,1
2949,Xã Trà Ôn,29821,xa_tra_on,xa,base.state_vn_VN-49,base.vn,1
2950,Xã Trà Côn,29836,xa_tra_con,xa,base.state_vn_VN-49,base.vn,1
2951,Xã Vĩnh Xuân,29845,xa_vinh_xuan,xa,base.state_vn_VN-49,base.vn,1
2952,Xã Hòa Bình,29830,xa_hoa_binh,xa,base.state_vn_VN-49,base.vn,1
2953,Xã Hòa Hiệp,29734,xa_hoa_hiep,xa,base.state_vn_VN-49,base.vn,1
2954,Xã Tam Bình,29719,xa_tam_binh,xa,base.state_vn_VN-49,base.vn,1
2955,Xã Ngãi Tứ,29767,xa_ngai_tu,xa,base.state_vn_VN-49,base.vn,1
2956,Xã Song Phú,29752,xa_song_phu,xa,base.state_vn_VN-49,base.vn,1
2957,Xã Cái Ngang,29728,xa_cai_ngang,xa,base.state_vn_VN-49,base.vn,1
2958,Xã Tân Quới,29800,xa_tan_quoi,xa,base.state_vn_VN-49,base.vn,1
2959,Xã Tân Lược,29785,xa_tan_luoc,xa,base.state_vn_VN-49,base.vn,1
2960,Xã Mỹ Thuận,29788,xa_my_thuan,xa,base.state_vn_VN-49,base.vn,1
2961,Phường Bình Minh,29771,phuong_binh_minh,ph,base.state_vn_VN-49,base.vn,0
2962,Phường Cái Vồn,29770,phuong_cai_von,ph,base.state_vn_VN-49,base.vn,0
2963,Phường Đông Thành,29812,phuong_dong_thanh,ph,base.state_vn_VN-49,base.vn,0
2964,Phường Long Đức,29263,phuong_long_duc,ph,base.state_vn_VN-49,base.vn,0
2965,Phường Trà Vinh,29242,phuong_tra_vinh,ph,base.state_vn_VN-49,base.vn,0
2966,Phường Nguyệt Hóa,29254,phuong_nguyet_hoa,ph,base.state_vn_VN-49,base.vn,0
2967,Phường Hòa Thuận,29398,phuong_hoa_thuan,ph,base.state_vn_VN-49,base.vn,0
2968,Xã An Trường,29275,xa_an_truong,xa,base.state_vn_VN-49,base.vn,1
2969,Xã Tân An,29278,xa_tan_an,xa,base.state_vn_VN-49,base.vn,1
2970,Xã Càng Long,29266,xa_cang_long,xa,base.state_vn_VN-49,base.vn,1
2971,Xã Nhị Long,29302,xa_nhi_long,xa,base.state_vn_VN-49,base.vn,1
2972,Xã Bình Phú,29287,xa_binh_phu,xa,base.state_vn_VN-49,base.vn,1
2973,Xã Song Lộc,29386,xa_song_loc,xa,base.state_vn_VN-49,base.vn,1
2974,Xã Châu Thành,29374,xa_chau_thanh,xa,base.state_vn_VN-49,base.vn,1
2975,Xã Hưng Mỹ,29407,xa_hung_my,xa,base.state_vn_VN-49,base.vn,1
2976,Xã Hòa Minh,29410,xa_hoa_minh,xa,base.state_vn_VN-49,base.vn,1
2977,Xã Long Hòa,29413,xa_long_hoa,xa,base.state_vn_VN-49,base.vn,1
2978,Xã Cầu Kè,29308,xa_cau_ke,xa,base.state_vn_VN-49,base.vn,1
2979,Xã Phong Thạnh,29329,xa_phong_thanh,xa,base.state_vn_VN-49,base.vn,1
2980,Xã An Phú Tân,29317,xa_an_phu_tan,xa,base.state_vn_VN-49,base.vn,1
2981,Xã Tam Ngãi,29335,xa_tam_ngai,xa,base.state_vn_VN-49,base.vn,1
2982,Xã Tân Hòa,29371,xa_tan_hoa,xa,base.state_vn_VN-49,base.vn,1
2983,Xã Hùng Hòa,29362,xa_hung_hoa,xa,base.state_vn_VN-49,base.vn,1
2984,Xã Tiểu Cần,29341,xa_tieu_can,xa,base.state_vn_VN-49,base.vn,1
2985,Xã Tập Ngãi,29365,xa_tap_ngai,xa,base.state_vn_VN-49,base.vn,1
2986,Xã Mỹ Long,29419,xa_my_long,xa,base.state_vn_VN-49,base.vn,1
2987,Xã Vinh Kim,29431,xa_vinh_kim,xa,base.state_vn_VN-49,base.vn,1
2988,Xã Cầu Ngang,29416,xa_cau_ngang,xa,base.state_vn_VN-49,base.vn,1
2989,Xã Nhị Trường,29446,xa_nhi_truong,xa,base.state_vn_VN-49,base.vn,1
2990,Xã Hiệp Mỹ,29455,xa_hiep_my,xa,base.state_vn_VN-49,base.vn,1
2991,Xã Lưu Nghiệp Anh,29476,xa_luu_nghiep_anh,xa,base.state_vn_VN-49,base.vn,1
2992,Xã Đại An,29491,xa_dai_an,xa,base.state_vn_VN-49,base.vn,1
2993,Xã Hàm Giang,29489,xa_ham_giang,xa,base.state_vn_VN-49,base.vn,1
2994,Xã Trà Cú,29461,xa_tra_cu,xa,base.state_vn_VN-49,base.vn,1
2995,Xã Long Hiệp,29506,xa_long_hiep,xa,base.state_vn_VN-49,base.vn,1
2996,Xã Tập Sơn,29467,xa_tap_son,xa,base.state_vn_VN-49,base.vn,1
2997,Phường Duyên Hải,29512,phuong_duyen_hai,ph,base.state_vn_VN-49,base.vn,0
2998,Phường Trường Long Hòa,29516,phuong_truong_long_hoa,ph,base.state_vn_VN-49,base.vn,0
2999,Xã Long Hữu,29518,xa_long_huu,xa,base.state_vn_VN-49,base.vn,1
3000,Xã Long Thành,29513,xa_long_thanh,xa,base.state_vn_VN-49,base.vn,1
3001,Xã Đông Hải,29536,xa_dong_hai,xa,base.state_vn_VN-49,base.vn,1
3002,Xã Long Vĩnh,29533,xa_long_vinh,xa,base.state_vn_VN-49,base.vn,1
3003,Xã Đôn Châu,29497,xa_don_chau,xa,base.state_vn_VN-49,base.vn,1
3004,Xã Ngũ Lạc,29530,xa_ngu_lac,xa,base.state_vn_VN-49,base.vn,1
3005,Phường An Hội,28777,phuong_an_hoi,ph,base.state_vn_VN-49,base.vn,0
3006,Phường Phú Khương,28756,phuong_phu_khuong,ph,base.state_vn_VN-49,base.vn,0
3007,Phường Bến Tre,28789,phuong_ben_tre,ph,base.state_vn_VN-49,base.vn,0
3008,Phường Sơn Đông,28783,phuong_son_dong,ph,base.state_vn_VN-49,base.vn,0
3009,Phường Phú Tân,28858,phuong_phu_tan,ph,base.state_vn_VN-49,base.vn,0
3010,Xã Phú Túc,28810,xa_phu_tuc,xa,base.state_vn_VN-49,base.vn,1
3011,Xã Giao Long,28807,xa_giao_long,xa,base.state_vn_VN-49,base.vn,1
